Fecha;CodigoPais;Sucursal;Finance_Fleet;Ops_Fleet;OnRent_
21/12/19;FR;BIQ;144;129;62
21/12/19;ES;CDT;23;23;11
21/12/19;IT;MXP;546;488;399
21/12/19;ES;VLT;78;73;59
21/12/19;ES;AGT;47;47;32
21/12/19;ES;XSP;43;43;29
21/12/19;FR;TLS;468;443;256
21/12/19;ES;SCQ;170;154;115
21/12/19;IT;PMO;365;347;158
21/12/19;IT;FCO;799;763;696
21/12/19;ES;RMU;578;511;395
21/12/19;ES;GRX;205;193;138
21/12/19;ES;AGP;2679;2555;1903
21/12/19;ES;TFS;1053;1019;866
21/12/19;GR;RH1;1;0;0
21/12/19;ES;CEN;14;0;0
21/12/19;IT;VCE;181;169;145
21/12/19;GR;ZTH;1;0;0
21/12/19;NZ;AKL;79;74;66
21/12/19;ES;BCN;1627;1508;1159
21/12/19;ES;BCT;105;102;59
21/12/19;IT;CI5;25;25;25
21/12/19;IT;LIN;227;214;149
21/12/19;FR;CDG;230;161;134
21/12/19;TR;IST;201;188;165
21/12/19;PT;FNC;357;346;200
21/12/19;GB;EDI;116;81;37
21/12/19;ES;TFN;552;532;277
21/12/19;ES;OVD;130;122;86
21/12/19;ES;SDR;94;92;55
21/12/19;ES;MAD;1018;922;761
21/12/19;GR;EFL;2;0;0
21/12/19;IT;CTA;626;556;191
21/12/19;IT;BLQ;272;252;169
21/12/19;ES;ACE;807;796;554
21/12/19;ES;AB3;386;56;0
21/12/19;ES;MAE;1;0;0
21/12/19;ES;MAH;12;0;0
21/12/19;PT;FAO;851;692;491
21/12/19;ES;REU;184;159;139
21/12/19;IT;FLR;152;141;102
21/12/19;ES;QRL;37;36;32
21/12/19;IT;VR5;94;90;53
21/12/19;IT;PM5;52;52;49
21/12/19;IT;BDS;174;164;93
21/12/19;IT;ROM;123;120;106
21/12/19;ES;PMI;1851;1409;972
21/12/19;TR;SAW;225;208;174
21/12/19;IT;CIA;367;349;279
21/12/19;GR;CHQ;2;0;0
21/12/19;FR;MLH;157;135;101
21/12/19;ES;LEI;225;203;130
21/12/19;PT;OP5;526;439;342
21/12/19;ES;PPM;29;28;24
21/12/19;TR;AYT;285;273;152
21/12/19;HR;ZAG;164;117;93
21/12/19;GR;SKG;107;96;60
21/12/19;IT;CT5;102;101;101
21/12/19;NZ;CHC;25;23;12
21/12/19;ES;XRY;258;243;178
21/12/19;ES;BIO;197;185;136
21/12/19;GR;ATH;358;299;216
21/12/19;ES;IBZ;441;349;207
21/12/19;GR;JTR;31;26;6
21/12/19;PT;LIS;1291;1139;983
21/12/19;ES;SVT;44;43;31
21/12/19;HR;DBV;35;30;4
21/12/19;FR;BOD;443;427;257
21/12/19;TR;ADB;191;176;152
21/12/19;IT;BRI;281;268;117
21/12/19;ES;ALT;53;53;41
21/12/19;ES;GRO;353;320;233
21/12/19;IT;MX5;130;130;130
21/12/19;IT;TSF;110;108;70
21/12/19;ES;FUE;871;844;635
21/12/19;IT;BD5;109;107;55
21/12/19;IT;SUF;149;141;85
21/12/19;PT;OPO;873;780;551
21/12/19;IT;BGY;476;454;260
21/12/19;IT;OLB;124;97;38
21/12/19;FR;MRS;519;453;263
21/12/19;HR;SPU;61;34;21
21/12/19;FR;ORY;234;179;125
21/12/19;ES;IB5;102;81;40
21/12/19;FR;LYS;162;147;84
21/12/19;IT;FC5;84;84;84
21/12/19;PT;PDL;152;136;52
22/12/19;ES;SVT;59;58;39
22/12/19;FR;BIQ;149;134;72
22/12/19;ES;CEN;14;0;0
22/12/19;ES;GIB;136;130;99
22/12/19;IT;VRN;115;106;77
22/12/19;ES;AGT;56;56;39
22/12/19;TR;BJV;82;70;39
22/12/19;IT;BL5;29;29;29
22/12/19;ES;LPA;1480;1453;1129
22/12/19;PT;TER;70;65;13
22/12/19;GR;HER;12;0;0
22/12/19;TR;IST;201;187;158
22/12/19;PT;FNC;357;344;196
22/12/19;ES;CDT;23;23;12
22/12/19;FR;TLS;471;444;285
22/12/19;ES;VLC;801;739;607
22/12/19;IT;FCO;791;755;697
22/12/19;ES;SDR;92;90;59
22/12/19;ES;RMU;580;511;389
22/12/19;ES;AGP;2661;2527;2027
22/12/19;ES;TFS;1053;1016;848
22/12/19;PT;LIS;1307;1157;1003
22/12/19;IT;VCE;184;172;154
22/12/19;IT;LIN;224;211;141
22/12/19;FR;CDG;228;159;139
22/12/19;ES;BCT;106;103;62
22/12/19;IT;CI5;25;25;25
22/12/19;IT;TSF;111;108;63
22/12/19;ES;BCN;1618;1492;1211
22/12/19;GR;ATH;358;299;217
22/12/19;IT;VR5;94;90;54
22/12/19;ES;SVQ;837;793;654
22/12/19;GR;EFL;2;0;0
22/12/19;ES;XSP;43;43;29
22/12/19;IT;SUF;150;141;89
22/12/19;ES;OVD;133;124;91
22/12/19;GB;EDI;116;81;31
22/12/19;ES;TFN;554;533;301
22/12/19;IT;AHO;62;58;25
22/12/19;PT;LI5;454;385;333
22/12/19;IT;CAG;300;221;132
22/12/19;IT;PSA;285;275;230
22/12/19;FR;NCE;812;691;517
22/12/19;FR;MPL;2;0;0
22/12/19;ES;ADE;54;53;43
22/12/19;ES;SCQ;182;166;126
22/12/19;ES;TF5;668;653;551
22/12/19;ES;GRX;207;192;143
22/12/19;ES;ALC;3852;3642;2333
22/12/19;TR;ESB;92;87;67
22/12/19;TR;ADB;192;174;144
22/12/19;IT;MXP;560;499;398
22/12/19;IT;FLR;156;145;110
22/12/19;GR;RH1;1;0;0
22/12/19;IT;CIA;369;351;291
22/12/19;ES;GRO;350;314;250
22/12/19;ES;PMI;1851;1405;1024
22/12/19;IT;BRI;282;268;121
22/12/19;IT;BDS;174;163;89
22/12/19;IT;ROM;123;120;107
22/12/19;PT;OPO;881;774;616
22/12/19;TR;AYT;276;272;149
22/12/19;ES;FUE;871;843;635
22/12/19;TR;SAW;241;223;171
22/12/19;ES;QRL;39;38;34
22/12/19;FR;NC5;227;204;168
22/12/19;ES;LEI;227;204;134
22/12/19;FR;MRS;518;451;290
22/12/19;IT;CT5;111;110;110
22/12/19;FR;LYS;158;143;83
22/12/19;ES;REU;184;159;139
22/12/19;GR;CHQ;2;0;0
22/12/19;IT;MX5;114;114;114
22/12/19;ES;PPM;29;28;24
22/12/19;ES;XRY;255;238;186
22/12/19;HR;DBV;35;29;4
22/12/19;HR;ZAG;164;117;92
22/12/19;ES;IBZ;441;349;221
22/12/19;ES;ALT;54;54;41
22/12/19;GR;ZTH;1;0;0
22/12/19;IT;OLB;124;95;43
22/12/19;NZ;CHC;25;23;12
22/12/19;ES;MAT;77;76;45
22/12/19;IT;PMO;357;339;165
22/12/19;HR;SPU;61;34;20
22/12/19;IT;BD5;109;107;62
22/12/19;IT;CTA;614;541;235
22/12/19;ES;BIO;196;183;133
22/12/19;ES;VLT;71;67;55
22/12/19;IT;FC5;91;91;91
22/12/19;FR;BOD;442;424;281
22/12/19;PT;PDL;152;135;47
22/12/19;PT;OP5;532;444;367
22/12/19;ES;MAH;12;0;0
22/12/19;ES;IB5;102;81;42
22/12/19;FR;MLH;158;136;98
22/12/19;ES;ACE;807;795;552
22/12/19;ES;MAE;1;0;0
22/12/19;ES;MAD;991;900;802
22/12/19;NZ;AKL;79;74;65
22/12/19;IT;BLQ;271;251;187
22/12/19;FR;ORY;234;180;140
22/12/19;IT;PM5;63;63;54
22/12/19;GR;SKG;107;96;60
22/12/19;GR;JTR;31;26;8
22/12/19;PT;FAO;846;687;516
22/12/19;IT;BGY;475;451;255
22/12/19;ES;AB3;385;55;0
23/12/19;FR;MRS;519;451;325
23/12/19;FR;MPL;2;0;0
23/12/19;ES;MAH;12;0;0
23/12/19;ES;CEN;14;0;0
23/12/19;IT;MX5;112;112;112
23/12/19;GB;EDI;115;81;21
23/12/19;ES;SCQ;182;167;130
23/12/19;IT;FC5;95;95;95
23/12/19;ES;XRY;256;239;202
23/12/19;FR;TLS;469;443;341
23/12/19;IT;VCE;186;171;155
23/12/19;ES;TFS;1053;1016;876
23/12/19;ES;AGP;2650;2525;2131
23/12/19;PT;FNC;353;347;224
23/12/19;PT;LIS;1299;1138;1044
23/12/19;TR;IST;200;187;164
23/12/19;GR;SKG;108;97;69
23/12/19;IT;BD5;108;107;69
23/12/19;IT;LIN;224;212;145
23/12/19;ES;RMU;581;512;392
23/12/19;TR;ADB;192;178;146
23/12/19;IT;TSF;113;109;61
23/12/19;GR;ATH;351;301;227
23/12/19;ES;TFN;558;538;358
23/12/19;GR;EFL;2;0;0
23/12/19;HR;SPU;62;35;19
23/12/19;IT;VR5;93;86;55
23/12/19;ES;BIO;198;186;142
23/12/19;IT;SUF;150;140;98
23/12/19;ES;SVT;66;65;54
23/12/19;GR;RH1;1;0;0
23/12/19;ES;BCT;110;101;66
23/12/19;IT;CT5;132;131;131
23/12/19;IT;CI5;35;35;35
23/12/19;PT;PDL;150;136;37
23/12/19;IT;FCO;787;749;681
23/12/19;IT;PSA;287;279;235
23/12/19;IT;CAG;302;223;149
23/12/19;IT;BLQ;272;251;190
23/12/19;ES;ADE;55;54;42
23/12/19;TR;ESB;91;86;60
23/12/19;FR;BIQ;143;136;89
23/12/19;IT;MXP;559;508;392
23/12/19;ES;XSP;43;43;28
23/12/19;ES;VLC;792;730;650
23/12/19;IT;VRN;116;108;82
23/12/19;IT;FLR;154;143;115
23/12/19;TR;BJV;83;71;43
23/12/19;ES;AGT;62;62;48
23/12/19;ES;GRO;347;309;253
23/12/19;IT;CTA;591;515;264
23/12/19;ES;CDT;23;23;12
23/12/19;ES;ACE;807;797;570
23/12/19;ES;MAE;1;0;0
23/12/19;ES;PPM;32;31;25
23/12/19;FR;ORY;243;190;156
23/12/19;HR;ZAG;163;115;99
23/12/19;ES;FUE;871;847;661
23/12/19;HR;DBV;35;30;6
23/12/19;PT;OPO;901;820;680
23/12/19;ES;IBZ;441;351;240
23/12/19;ES;ALT;64;64;47
23/12/19;ES;SDR;89;87;62
23/12/19;FR;LYS;160;145;98
23/12/19;IT;BGY;467;446;257
23/12/19;GR;ZTH;1;0;0
23/12/19;ES;GRX;207;196;135
23/12/19;IT;OLB;123;92;50
23/12/19;NZ;CHC;29;27;12
23/12/19;FR;CDG;230;163;150
23/12/19;IT;PMO;361;345;189
23/12/19;IT;BRI;281;265;158
23/12/19;GR;JTR;31;26;7
23/12/19;ES;MAD;982;901;843
23/12/19;ES;BCN;1617;1469;1311
23/12/19;ES;IB5;102;82;43
23/12/19;ES;OVD;134;124;93
23/12/19;FR;BOD;440;419;346
23/12/19;PT;LI5;456;395;339
23/12/19;TR;SAW;242;228;175
23/12/19;IT;AHO;61;57;27
23/12/19;PT;FAO;837;679;544
23/12/19;ES;LEI;226;202;153
23/12/19;FR;NCE;807;685;510
23/12/19;ES;TF5;667;655;566
23/12/19;IT;PM5;61;61;61
23/12/19;PT;OP5;524;438;393
23/12/19;ES;SVQ;845;814;691
23/12/19;IT;BDS;176;163;99
23/12/19;NZ;AKL;79;74;63
23/12/19;ES;VLT;73;70;61
23/12/19;ES;GIB;136;131;97
23/12/19;TR;AYT;276;272;153
23/12/19;IT;ROM;123;120;96
23/12/19;ES;AB3;356;54;0
23/12/19;ES;MAT;73;70;55
23/12/19;ES;PMI;1847;1402;1129
23/12/19;ES;QRL;39;38;34
23/12/19;IT;CIA;358;339;279
23/12/19;FR;NC5;231;208;172
23/12/19;IT;BL5;28;28;28
23/12/19;ES;REU;186;161;141
23/12/19;GR;HER;12;0;0
23/12/19;GR;CHQ;2;0;0
23/12/19;ES;ALC;3830;3626;2580
23/12/19;FR;MLH;155;135;97
23/12/19;ES;LPA;1478;1452;1172
23/12/19;PT;TER;65;64;13
24/12/19;PT;FNC;353;346;255
24/12/19;ES;ALC;3808;3613;2761
24/12/19;TR;ADB;192;178;153
24/12/19;ES;GRO;347;309;257
24/12/19;IT;MX5;107;107;107
24/12/19;ES;XRY;256;242;202
24/12/19;PT;PDL;150;136;47
24/12/19;ES;PPM;37;36;28
24/12/19;IT;FC5;103;103;103
24/12/19;ES;RMU;578;508;400
24/12/19;IT;CT5;148;147;147
24/12/19;FR;TLS;467;441;356
24/12/19;FR;ORY;238;188;166
24/12/19;ES;IBZ;441;352;251
24/12/19;PT;FAO;841;684;569
24/12/19;IT;OLB;123;91;62
24/12/19;HR;SPU;62;35;21
24/12/19;IT;CI5;29;29;29
24/12/19;IT;SUF;150;139;114
24/12/19;GR;SKG;108;98;74
24/12/19;TR;ESB;92;88;64
24/12/19;ES;SCQ;182;165;137
24/12/19;IT;TSF;114;110;69
24/12/19;GR;ATH;351;299;238
24/12/19;ES;TFS;1053;1021;902
24/12/19;GR;JTR;31;26;8
24/12/19;IT;VR5;90;86;65
24/12/19;ES;BIO;201;189;155
24/12/19;IT;BGY;463;443;278
24/12/19;GR;RH1;1;0;0
24/12/19;ES;ADE;57;55;45
24/12/19;GR;CHQ;2;0;0
24/12/19;IT;BLQ;270;249;202
24/12/19;PT;LIS;1314;1163;1109
24/12/19;ES;SVT;91;90;76
24/12/19;GR;EFL;2;0;0
24/12/19;IT;ROM;123;120;97
24/12/19;FR;MLH;154;136;103
24/12/19;TR;SAW;249;235;193
24/12/19;ES;AGT;69;69;58
24/12/19;IT;CTA;577;502;292
24/12/19;IT;VCE;185;169;148
24/12/19;ES;ACE;807;799;651
24/12/19;ES;ALT;78;78;55
24/12/19;IT;BD5;109;108;74
24/12/19;IT;MXP;565;511;405
24/12/19;FR;BIQ;142;136;88
24/12/19;IT;PSA;287;280;247
24/12/19;ES;VLC;792;729;680
24/12/19;IT;FLR;155;144;119
24/12/19;TR;IST;200;189;175
24/12/19;FR;MRS;512;453;342
24/12/19;ES;CEN;15;1;1
24/12/19;ES;REU;186;161;137
24/12/19;ES;LPA;1479;1456;1250
24/12/19;NZ;CHC;29;28;13
24/12/19;IT;FCO;780;740;699
24/12/19;ES;IB5;102;82;48
24/12/19;ES;OVD;135;123;91
24/12/19;HR;ZAG;163;115;104
24/12/19;GB;EDI;82;49;14
24/12/19;PT;LI5;434;377;349
24/12/19;FR;NC5;226;203;167
24/12/19;IT;BRI;281;264;181
24/12/19;ES;SDR;89;87;67
24/12/19;GR;ZTH;1;0;0
24/12/19;ES;FUE;872;848;717
24/12/19;ES;MAD;989;908;859
24/12/19;ES;GIB;137;132;104
24/12/19;ES;TFN;558;536;377
24/12/19;FR;CDG;211;166;153
24/12/19;ES;BCT;105;105;86
24/12/19;ES;BCN;1618;1522;1399
24/12/19;FR;LYS;157;143;106
24/12/19;IT;BDS;176;164;111
24/12/19;PT;OP5;540;466;422
24/12/19;HR;DBV;35;30;9
24/12/19;TR;BJV;75;70;47
24/12/19;IT;PMO;358;342;209
24/12/19;ES;GRX;205;190;158
24/12/19;NZ;AKL;79;72;65
24/12/19;ES;AGP;2635;2512;2246
24/12/19;ES;LEI;225;205;165
24/12/19;FR;NCE;808;694;523
24/12/19;FR;BOD;440;421;371
24/12/19;ES;MAT;72;72;60
24/12/19;FR;MPL;1;0;0
24/12/19;ES;TF5;666;656;596
24/12/19;ES;XSP;43;43;28
24/12/19;IT;PM5;61;61;59
24/12/19;ES;VLT;77;73;70
24/12/19;IT;AHO;61;57;32
24/12/19;PT;TER;65;64;16
24/12/19;ES;SVQ;825;796;730
24/12/19;ES;CDT;23;23;11
24/12/19;IT;CIA;361;342;291
24/12/19;GR;HER;12;0;0
24/12/19;PT;OPO;883;814;737
24/12/19;ES;MAH;12;0;0
24/12/19;IT;LIN;224;210;168
24/12/19;ES;PMI;1842;1393;1157
24/12/19;IT;BL5;30;30;30
24/12/19;ES;QRL;37;37;34
24/12/19;IT;CAG;302;222;169
24/12/19;IT;VRN;120;109;85
24/12/19;ES;AB3;348;55;0
24/12/19;ES;MJV;1;0;0
24/12/19;TR;AYT;276;272;166
25/12/19;FR;ORY;238;188;166
25/12/19;GR;ATH;351;298;246
25/12/19;GR;SKG;108;98;76
25/12/19;FR;LYS;159;145;112
25/12/19;IT;OLB;124;91;70
25/12/19;HR;SPU;62;35;22
25/12/19;IT;BD5;109;108;75
25/12/19;IT;FC5;109;109;109
25/12/19;IT;TSF;114;110;69
25/12/19;TR;AYT;274;270;188
25/12/19;ES;TFS;1057;1023;925
25/12/19;GR;JTR;31;26;7
25/12/19;TR;SAW;251;236;190
25/12/19;IT;BGY;465;445;288
25/12/19;HR;ZAG;163;114;107
25/12/19;ES;SVT;92;91;85
25/12/19;ES;PPM;37;36;28
25/12/19;IT;BLQ;268;248;200
25/12/19;ES;ALT;79;79;60
25/12/19;HR;DBV;35;30;9
25/12/19;ES;IB5;102;82;52
25/12/19;IT;PM5;65;65;61
25/12/19;IT;VR5;90;86;67
25/12/19;ES;BIO;203;190;153
25/12/19;IT;SUF;150;139;118
25/12/19;ES;AB3;348;55;0
25/12/19;FR;MLH;154;136;111
25/12/19;PT;PDL;150;136;48
25/12/19;IT;FLR;156;145;125
25/12/19;ES;ACE;808;800;681
25/12/19;ES;QRL;37;37;34
25/12/19;IT;CIA;361;342;294
25/12/19;IT;CTA;569;493;317
25/12/19;ES;LEI;226;205;164
25/12/19;ES;IBZ;441;352;263
25/12/19;PT;LIS;1318;1171;1128
25/12/19;ES;PMI;1842;1390;1240
25/12/19;ES;MAH;12;0;0
25/12/19;PT;OP5;533;459;433
25/12/19;PT;FAO;839;681;573
25/12/19;NZ;CHC;29;28;16
25/12/19;TR;ADB;195;181;156
25/12/19;ES;GRO;347;309;257
25/12/19;GR;CHQ;2;0;0
25/12/19;ES;XRY;256;242;207
25/12/19;FR;MRS;508;446;334
25/12/19;PT;OPO;892;822;760
25/12/19;ES;FUE;871;847;733
25/12/19;IT;CT5;158;157;157
25/12/19;IT;BRI;281;265;189
25/12/19;IT;MX5;111;111;111
25/12/19;IT;ROM;123;120;103
25/12/19;ES;MAD;988;898;853
25/12/19;TR;ESB;92;87;68
25/12/19;ES;OVD;133;122;94
25/12/19;GB;EDI;82;48;14
25/12/19;TR;BJV;74;70;41
25/12/19;ES;TFN;553;532;417
25/12/19;IT;PMO;352;336;213
25/12/19;ES;BCT;107;106;86
25/12/19;ES;BCN;1617;1512;1426
25/12/19;IT;VCE;185;168;148
25/12/19;IT;PSA;287;279;246
25/12/19;IT;CAG;302;222;176
25/12/19;ES;SCQ;182;164;136
25/12/19;PT;LI5;429;370;353
25/12/19;ES;AGP;2615;2479;2333
25/12/19;FR;CDG;211;166;154
25/12/19;ES;GRX;206;193;156
25/12/19;IT;CI5;30;30;30
25/12/19;ES;MJV;1;0;0
25/12/19;NZ;AKL;79;71;65
25/12/19;ES;ADE;57;55;45
25/12/19;FR;NCE;815;699;539
25/12/19;IT;AHO;60;56;41
25/12/19;ES;TF5;667;655;608
25/12/19;GR;RH1;1;0;0
25/12/19;IT;LIN;224;210;175
25/12/19;ES;MAT;71;71;57
25/12/19;ES;XSP;44;44;29
25/12/19;ES;VLT;77;73;70
25/12/19;FR;BOD;439;420;361
25/12/19;GR;ZTH;1;0;0
25/12/19;ES;SVQ;830;798;758
25/12/19;ES;ALC;3808;3613;2873
25/12/19;GR;EFL;2;0;0
25/12/19;ES;AGT;78;78;60
25/12/19;ES;CDT;24;24;12
25/12/19;ES;GIB;137;132;108
25/12/19;FR;NC5;221;198;170
25/12/19;IT;BL5;33;33;33
25/12/19;IT;BDS;176;162;117
25/12/19;FR;MPL;1;0;0
25/12/19;ES;RMU;578;508;401
25/12/19;IT;VRN;120;110;92
25/12/19;ES;VLC;794;729;694
25/12/19;FR;BIQ;143;136;89
25/12/19;TR;IST;198;185;168
25/12/19;IT;MXP;557;503;414
25/12/19;ES;CEN;15;1;1
25/12/19;ES;SDR;88;86;68
25/12/19;PT;TER;65;64;17
25/12/19;PT;FNC;353;346;290
25/12/19;ES;REU;187;161;137
25/12/19;ES;LPA;1479;1451;1300
25/12/19;GR;HER;12;0;0
25/12/19;FR;TLS;467;440;348
25/12/19;IT;FCO;773;733;715
26/12/19;GR;SKG;108;98;76
26/12/19;ES;AGP;2601;2476;2375
26/12/19;ES;TFS;1058;1022;955
26/12/19;TR;SAW;251;239;205
26/12/19;ES;VLT;79;77;65
26/12/19;PT;FAO;836;675;577
26/12/19;ES;ALT;74;74;58
26/12/19;ES;MAT;73;73;54
26/12/19;FR;MLH;154;138;115
26/12/19;IT;PM5;75;75;73
26/12/19;IT;CIA;347;327;294
26/12/19;GR;JTR;31;26;9
26/12/19;ES;BIO;203;192;157
26/12/19;ES;ACE;808;801;733
26/12/19;IT;ROM;121;117;112
26/12/19;PT;PDL;150;136;70
26/12/19;ES;AB3;340;55;0
26/12/19;IT;BLQ;264;242;217
26/12/19;ES;QRL;36;36;33
26/12/19;FR;NC5;233;211;183
26/12/19;ES;REU;187;161;138
26/12/19;IT;CTA;543;466;363
26/12/19;ES;LEI;218;207;168
26/12/19;ES;MAH;12;0;0
26/12/19;ES;PMI;1844;1382;1268
26/12/19;GR;CHQ;2;0;0
26/12/19;TR;AYT;275;271;197
26/12/19;PT;OP5;537;463;446
26/12/19;ES;IBZ;432;350;275
26/12/19;PT;OPO;894;825;783
26/12/19;IT;BRI;279;262;219
26/12/19;HR;DBV;35;30;10
26/12/19;NZ;AKL;79;71;65
26/12/19;HR;ZAG;163;114;105
26/12/19;IT;BDS;178;163;130
26/12/19;FR;MRS;505;443;353
26/12/19;ES;GRO;344;303;274
26/12/19;IT;MX5;124;124;124
26/12/19;ES;XRY;257;242;215
26/12/19;IT;OLB;125;92;73
26/12/19;ES;FUE;871;841;768
26/12/19;IT;CT5;186;185;185
26/12/19;FR;ORY;235;188;162
26/12/19;ES;MAD;981;908;843
26/12/19;FR;BOD;442;423;339
26/12/19;HR;SPU;62;35;23
26/12/19;ES;IB5;103;83;65
26/12/19;IT;PMO;340;324;226
26/12/19;ES;PPM;32;32;28
26/12/19;ES;SVT;87;86;69
26/12/19;IT;BGY;472;449;316
26/12/19;IT;FC5;109;109;109
26/12/19;NZ;CHC;29;28;18
26/12/19;IT;BD5;109;108;84
26/12/19;FR;LYS;160;144;117
26/12/19;ES;XSP;44;43;28
26/12/19;FR;NCE;802;687;566
26/12/19;IT;AHO;61;54;44
26/12/19;IT;LIN;220;204;176
26/12/19;PT;TER;65;65;21
26/12/19;IT;MXP;544;485;435
26/12/19;IT;VCE;191;173;145
26/12/19;ES;SVQ;841;811;743
26/12/19;ES;TF5;667;656;613
26/12/19;PT;LI5;423;366;336
26/12/19;IT;VR5;89;86;72
26/12/19;GR;HER;12;0;0
26/12/19;IT;CAG;300;218;185
26/12/19;FR;MPL;1;0;0
26/12/19;GR;RH1;1;0;0
26/12/19;IT;FLR;161;150;131
26/12/19;ES;ALC;3810;3623;3096
26/12/19;ES;AGT;83;83;57
26/12/19;ES;CDT;22;22;10
26/12/19;TR;IST;198;186;170
26/12/19;ES;VLC;786;733;690
26/12/19;IT;VRN;122;112;101
26/12/19;GR;EFL;2;0;0
26/12/19;IT;BL5;34;34;34
26/12/19;IT;PSA;283;274;248
26/12/19;ES;ADE;58;57;48
26/12/19;FR;BIQ;143;135;97
26/12/19;PT;FNC;353;345;313
26/12/19;ES;SDR;89;87;68
26/12/19;IT;CI5;39;39;39
26/12/19;IT;SUF;151;139;128
26/12/19;PT;LIS;1321;1179;1125
26/12/19;TR;ADB;193;180;164
26/12/19;ES;CEN;13;0;0
26/12/19;ES;LPA;1479;1452;1367
26/12/19;IT;FCO;770;728;695
26/12/19;ES;BCT;109;108;85
26/12/19;ES;BCN;1605;1505;1409
26/12/19;GR;ZTH;1;0;0
26/12/19;ES;GIB;137;131;106
26/12/19;ES;SCQ;184;165;133
26/12/19;ES;OVD;132;121;104
26/12/19;TR;BJV;74;70;44
26/12/19;ES;TFN;552;531;458
26/12/19;ES;GRX;203;190;164
26/12/19;ES;RMU;579;508;418
26/12/19;GR;ATH;351;294;247
26/12/19;GB;EDI;64;34;11
26/12/19;TR;ESB;92;86;70
26/12/19;FR;TLS;464;440;349
26/12/19;IT;TSF;115;111;84
26/12/19;FR;CDG;213;171;150
27/12/19;FR;MPL;1;0;0
27/12/19;IT;CAG;299;218;196
27/12/19;ES;QRL;36;36;29
27/12/19;FR;MRS;498;438;355
27/12/19;ES;REU;184;157;141
27/12/19;ES;LPA;1479;1456;1384
27/12/19;ES;LEI;218;210;174
27/12/19;GR;CHQ;2;0;0
27/12/19;GR;HER;12;0;0
27/12/19;IT;BDS;176;162;135
27/12/19;ES;MAH;12;0;0
27/12/19;IT;ROM;120;117;103
27/12/19;PT;OP5;546;474;436
27/12/19;ES;IBZ;433;351;296
27/12/19;PT;OPO;889;825;779
27/12/19;ES;SDR;90;88;75
27/12/19;PT;TER;66;65;24
27/12/19;PT;FAO;831;671;601
27/12/19;NZ;CHC;29;27;18
27/12/19;FR;NC5;208;186;185
27/12/19;IT;BL5;32;32;32
27/12/19;ES;FUE;870;845;784
27/12/19;IT;CIA;343;322;299
27/12/19;ES;PMI;1839;1384;1286
27/12/19;IT;BRI;280;262;228
27/12/19;HR;DBV;35;30;8
27/12/19;FR;BOD;442;418;327
27/12/19;IT;BGY;471;448;345
27/12/19;HR;ZAG;163;114;107
27/12/19;ES;TF5;667;656;611
27/12/19;ES;GRX;209;198;173
27/12/19;IT;PMO;340;322;259
27/12/19;ES;PPM;37;36;29
27/12/19;ES;IB5;102;82;73
27/12/19;ES;MAD;984;921;861
27/12/19;FR;ORY;236;189;164
27/12/19;FR;NCE;830;716;602
27/12/19;FR;LYS;160;143;124
27/12/19;GR;ZTH;1;0;0
27/12/19;ES;VLT;82;80;72
27/12/19;ES;SVQ;855;829;762
27/12/19;FR;MLH;154;138;121
27/12/19;FR;CDG;215;169;153
27/12/19;NZ;AKL;79;73;57
27/12/19;ES;ALT;78;78;61
27/12/19;TR;SAW;251;238;211
27/12/19;IT;PM5;80;80;80
27/12/19;TR;AYT;276;269;202
27/12/19;GR;JTR;31;26;10
27/12/19;IT;AHO;61;54;45
27/12/19;PT;LI5;430;369;331
27/12/19;ES;AB3;278;20;0
27/12/19;ES;ALC;3833;3659;3318
27/12/19;IT;OLB;125;91;69
27/12/19;ES;BCN;1613;1505;1398
27/12/19;ES;MAT;74;73;50
27/12/19;TR;IST;198;185;167
27/12/19;ES;VLC;783;730;677
27/12/19;FR;TLS;465;440;357
27/12/19;ES;RMU;573;509;434
27/12/19;IT;VRN;125;116;101
27/12/19;ES;XRY;256;238;221
27/12/19;IT;CTA;535;459;381
27/12/19;FR;BIQ;143;131;93
27/12/19;ES;TFS;1060;1034;968
27/12/19;PT;FNC;353;346;324
27/12/19;ES;GIB;135;131;113
27/12/19;PT;LIS;1310;1161;1110
27/12/19;IT;CT5;189;188;188
27/12/19;ES;CDT;23;23;18
27/12/19;TR;ADB;192;180;152
27/12/19;ES;AGT;87;87;66
27/12/19;ES;GRO;340;301;275
27/12/19;ES;CEN;13;0;0
27/12/19;IT;FCO;772;732;676
27/12/19;IT;MX5;137;137;137
27/12/19;ES;SCQ;181;161;140
27/12/19;ES;OVD;131;119;100
27/12/19;ES;SVT;85;83;70
27/12/19;GR;ATH;351;298;249
27/12/19;IT;SUF;151;139;121
27/12/19;TR;ESB;92;87;73
27/12/19;IT;BLQ;267;246;210
27/12/19;GB;EDI;54;25;6
27/12/19;PT;PDL;150;135;83
27/12/19;GR;EFL;2;0;0
27/12/19;TR;BJV;74;70;48
27/12/19;IT;FC5;108;108;108
27/12/19;GR;SKG;108;96;79
27/12/19;IT;VCE;194;177;155
27/12/19;IT;BD5;110;109;93
27/12/19;ES;XSP;44;43;25
27/12/19;IT;TSF;114;110;88
27/12/19;ES;AGP;2596;2478;2391
27/12/19;IT;LIN;217;201;180
27/12/19;IT;MXP;533;476;426
27/12/19;IT;CI5;40;40;40
27/12/19;ES;ACE;810;802;755
27/12/19;IT;PSA;283;274;246
