CodigoPais;Zona;SucursalAlquiler;Mes;Fecha;Res_CY;Res_LY;Dias_CY;Dias_LY;Rental_rate_rev_CY;Rental_rate_rev_LY;Ancillaries_CY;Ancillaries_LY;SDR_CY;SDR_LY;Origin_App;Brand
IT;Center-South Italy and Islands;SUF;2020-10-01;2020-10-10;1;;7;;93,4426;;0;;0;;Sigger;Goldcar/Pulsar
IT;Center-South Italy and Islands;SUF;2020-10-01;2020-10-10;1;1;14;14;94,7787;159,0082;0;0;0;0;Sigger;InterRent
IT;Center-South Italy and Islands;SUF;2020-10-01;2020-10-18;;1;;5;;32,7279;;0;;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-02;61;29;403;145;3644,1622;1099,6217;3593,9339;2157,8897;140,9017;225,082;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-02;16;29;99;236;1003,8723;1221,4816;642,711;1894,1802;0;37,4181;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-02;1;;21;;49,1804;;172,1311;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-02;4;9;35;50;150,8991;373,6367;510,6394;414,6147;31,8443;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-03;13;24;59;135;613,0837;687,6766;738,0739;1746,6802;0;40,9836;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-03;1;;4;;19,6721;;32,7869;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-04;74;42;276;164;1884,99;1426,8634;3980,9057;2474,4813;319,6722;319,6722;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-05;66;45;313;178;2468,2533;1248,6707;4124,2257;2060,7471;266,3935;250,0001;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-05;12;17;39;93;259,118;444,5975;406,0246;711,8852;53,2787;159,8361;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-05;5;3;35;29;216,8166;236,1867;255,5328;196,6803;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-07;65;50;348;181;2652,8875;2556,6579;2884,8068;2689,0855;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-07;5;;22;;117,4753;;180,3279;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-07;5;6;36;23;250,6365;324,5161;674,0572;145,8196;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-08;7;29;40;178;381,8954;1338,164;725,5329;1505,4094;0;53,2787;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-08;4;;22;;127,4507;;230,4917;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-08;4;6;20;32;249,9109;259,252;67,3114;286,8033;53,2787;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-10;67;40;318;169;2073,604146;1682,922882;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-10;19;28;82;176;600,8342066;737,1782541;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-10;5;;27;;208,0795197;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-10;4;9;19;37;97,5787;197,4728;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-11;11;22;58;126;274,8293574;554,0904066;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-12;64;31;268;145;2054,76198;1036,24017;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-13;51;25;309;118;2188,23567;627,0994;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-13;10;11;53;79;405,5417;462,3816344;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-13;3;;19;;93,01975082;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-13;5;3;29;20;183,8959;194,0135;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-15;54;14;353;66;2483,964069;854,509441;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-15;3;;25;;143,2704918;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-15;;1;;7;;171,3112;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-16;14;29;79;204;439,6022;1511,45809;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-16;3;;13;;55,92254098;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-16;8;7;51;52;294,8786;717,8959;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-18;61;14;237;86;1348,72381;795,6086803;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-18;11;25;66;171;323,9825;767,3202705;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-18;1;;7;;66,3934;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-18;4;3;11;17;255,8577;143,7192;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-19;9;22;40;131;167,9131;825,0144721;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-20;48;9;269;41;2331,954969;427,2154279;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-21;65;17;369;83;2677,082879;861,3090213;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-21;8;13;43;60;479,8734;315,6936475;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-21;6;;33;;147,8134869;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-21;3;3;14;13;82,2572;159,8265;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-23;48;27;296;117;2097,248575;475,0397262;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-23;2;2;13;12;129,5082;195,9123;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-24;6;17;27;115;104,9877;678,1341754;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-24;3;;13;;71,2145;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-26;36;25;162;100;930,988841;569,0490475;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-26;9;14;37;100;297,9391377;543,6897;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-26;1;;4;;20,34877049;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-26;2;11;8;65;49,5548;392,6495;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-27;4;17;22;93;116,0424;393,9324066;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-28;31;23;216;150;1721,172997;1585,531484;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-02-01;2020-02-28;1;9;3;41;11,97;514,8857;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-02-01;2020-02-29;12;20;92;127;710,5213049;1395,181525;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-02-01;2020-02-29;4;;15;;113,2680623;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-02-01;2020-02-29;3;3;19;14;110,9085;149,4148;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-02;22;20;124;117;745,881282;723,2833311;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-02;1;3;6;13;53,7541;44,3084;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-03;4;1;26;3;72,4948;14,1423;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-03;3;;21;;82,12491967;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-03-01;2020-03-03;;4;;25;;117,8255;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-05;9;14;51;90;418,3278033;543,4533213;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-05;7;6;48;43;305,6125754;242,536;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-05;5;;43;;166,0705393;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-03-01;2020-03-05;1;;4;;76,7278;;0;;0;;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-06;4;9;20;31;44,6419;233,3646;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-07;41;22;289;131;1700,874002;999,445718;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-08;23;22;127;144;628,793941;755,9271951;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-08;3;9;27;46;142,1468;269,8044;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-08;2;3;10;19;46,2168;151,8871;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-10;14;38;74;179;436,7757279;1021,07511;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-10;1;;9;;38,7295082;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-03-01;2020-03-10;1;3;12;5;105,4508;36,4089;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-11;1;7;5;42;31,6696;348,5172;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-11;1;4;4;16;82,447;148,3376;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-13;13;14;81;65;1200,065977;660,6571705;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-13;5;4;26;26;210,0759;267,2498;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-13;3;;14;;40,758;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-03-01;2020-03-13;;8;;61;;564,4322;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-14;5;7;43;40;280,5525;385,1993;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-15;20;17;140;119;848,5750262;761,6309295;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-15;;3;;12;;81,5695;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-16;11;5;68;25;364,9015639;80,0112;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-16;7;3;31;22;264,2115;89,25638033;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-16;1;;4;;12,47090164;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-03-01;2020-03-16;1;4;4;23;5,6777;107,5168;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-18;21;21;126;117;674,3130951;689,6484836;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-18;1;;4;;15,91352459;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-03-01;2020-03-18;2;2;14;7;269,4084;43,9604;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-19;5;7;22;24;160,9482525;156,7320115;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-19;4;;12;;87,8519;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-03-01;2020-03-20;20;8;115;37;856,5827262;358,7148131;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-21;37;7;261;53;1402,041502;452,0352197;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-21;6;2;45;14;268,9109279;127,4591;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-21;1;;5;;19,8897541;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-03-01;2020-03-21;;2;;16;;109,023;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-23;14;5;56;22;407,6293328;70,5774;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-23;;1;;6;;22,8708;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-24;1;2;2;11;3,9984;39,5951;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-24;2;2;7;7;192,2627;31,042;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-26;12;5;48;27;328,2863836;194,2389984;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-26;4;4;32;16;181,5655;164,8419623;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-26;1;;3;;2,1246;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-03-01;2020-03-26;3;;13;;125,9521;;0;;0;;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-27;1;3;8;9;58,8662;71,20456393;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-27;3;;8;;24,5909541;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-03-01;2020-03-28;15;6;102;31;1210,490067;442,7187607;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-29;6;9;34;61;251,7281;244,4834246;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-29;3;2;26;10;176,4901;79,4222;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-03-01;2020-03-29;1;4;7;21;35,4508;202,5755;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-03-01;2020-03-31;11;4;67;17;532,5814;123,3008639;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-03-01;2020-03-31;;3;;13;;68,3593;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-01;7;7;48;37;590,6124508;217,1188721;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-01;4;;42;;789,6492;;0;;0;;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-02;;3;;14;;83,981;;0;;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-04;14;21;99;109;1822,663975;985,3084836;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-04;1;6;8;31;135,8315;288,5822852;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-04;1;;8;;84;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-04-01;2020-04-04;2;3;11;13;161,1885;121,0987066;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-05;2;4;14;22;153,0738;157,572;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-06;14;12;123;60;2830,732231;486,0706656;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-06;2;4;15;16;223,6694;181,2466;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-07;1;6;7;25;102,2541;176,5725;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-07;3;1;22;4;270,9895;51,2882;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-09;22;5;139;16;2205,979485;236,4404;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-09;3;3;21;12;325,4321;112,2242;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-09;1;;4;;163,5204;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-04-01;2020-04-09;3;1;20;13;558,3771;171,3336;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-10;4;5;30;23;514,0497377;252,2452475;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-10;1;;5;;70,0205;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-04-01;2020-04-11;16;13;108;71;1688,315761;705,0906361;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-12;28;7;153;44;2326,652402;389,0069;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-12;3;3;19;23;236,5933;256,9055;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-12;3;1;16;6;234,5794;44,2623;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-14;3;3;14;23;154,0878115;266,1185;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-14;;1;;12;;179,9991;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-15;;5;;31;;670,5558951;;0;;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-15;1;;4;;27,733;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-04-01;2020-04-17;9;14;50;75;657,6673836;1293,79607;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-17;;4;;31;;432,7853;;0;;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-17;;3;;18;;557,3661;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-18;;1;;7;;125,4096;;0;;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-19;8;5;51;34;406,0498295;496,6383;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-20;10;5;53;25;751,6069934;459,5972;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-20;2;5;10;29;129,6557705;459,6101;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-20;1;2;7;10;387,9096;100,3751;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-22;15;15;70;90;825,194482;1224,185936;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-22;2;5;10;27;415,9836;360,4508;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-23;2;5;13;27;279,2697;276,6552;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-23;2;;8;;156,4027;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-04-01;2020-04-23;;2;;8;;224,5306;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-25;9;12;69;72;697,6969656;700,4119918;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-25;;10;;48;;556,3078164;;0;;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-25;;1;;5;;53,0738;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-26;2;2;11;14;133,8603;137,5001;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-26;1;;6;;46,8328;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-04-01;2020-04-27;2;4;14;23;97,4532;155,4267;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-28;7;7;64;40;798,1539951;333,6212;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-28;;3;;14;;149,5742;;0;;0;Sigger;InterRent
IT;North Italy;BGY;2020-04-01;2020-04-28;;3;;16;;322,4779;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-04-01;2020-04-30;14;9;65;50;1578,480507;590,3249262;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-04-01;2020-04-30;1;;7;;119,5082;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-04-01;2020-04-30;1;;3;;46,5786;;0;;0;;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-02;6;4;40;15;636,5398115;217,9470443;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-02;1;;5;;58,3607;;0;;0;;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-02;2;1;18;4;156,6886;52,8702;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-03;;1;;5;;52,5061;;0;;0;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-04;;3;;10;;108,1938;;0;;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-05;8;5;62;24;670,9237115;350,5413;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-05;2;2;14;9;169,8772;76,476;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-05;;1;;3;;30,9234;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-07;4;5;19;24;290,9999164;344,187941;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-07;;2;;15;;201,2931;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-08;1;3;11;18;111,0948;161,1146967;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-08;1;1;8;3;86,6511;33,9325;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-10;4;4;29;22;427,3069738;329,9251;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-10;1;;21;;169,1721;;0;;0;;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-10;1;;7;;38,5246;;0;;0;;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-11;1;1;5;4;185,9786;38,6839;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-12;2;3;5;14;54,0738;153,926;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-13;6;3;39;14;364,1184295;191,4393;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-13;;4;;30;;347,1955;;0;;0;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-13;;2;;11;;115,2947;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-15;8;4;45;22;611,3913016;313,0913;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-16;2;2;18;16;166,7447;294,1873;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-16;;2;;14;;167,4182;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-18;2;;13;;143,0445;;0;;0;;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-18;;1;;5;;57,5488;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-19;1;1;8;14;98,1265;153,4698;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-20;12;5;70;35;1151,668339;430,6583;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-21;11;5;71;25;969,8929885;242,1829082;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-21;1;2;8;8;47,5082;84,0098;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-21;1;6;5;36;36,2295;443,219;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-23;10;9;82;56;903,2923328;619,2981639;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-23;;1;;13;;123,5064;;0;;0;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-24;1;1;8;6;57,0082;61,1946;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-24;2;1;12;7;275,2459;109,4261;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-26;3;11;23;58;144,2307;733,5097213;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-26;2;3;13;35;112,7869;442,0585;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-27;1;1;5;7;79,67213115;68,8525;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-28;4;10;39;62;626,0948;691,7149689;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-29;5;4;38;16;431,455641;411,9597197;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-29;1;2;10;6;97,1897;64,90163934;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-05-01;2020-05-29;1;;4;;24,43401639;;0;;0;;Sigger;InterRent MT
IT;North Italy;BGY;2020-05-01;2020-05-29;1;1;5;3;135,2459;24,9529;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-05-01;2020-05-31;4;2;26;16;286,8858;66,0455;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-05-01;2020-05-31;1;3;7;17;50,4098;234,0855541;0;0;0;0;Sigger;Rhodium
IT;North Italy;BGY;2020-06-01;2020-06-01;3;1;20;3;120,1886;30,1239;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-06-01;2020-06-01;2;2;14;20;186,8852;267,6982;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-06-01;2020-06-01;2;;22;;219,4486;;0;;0;;Sigger;Rhodium
IT;North Italy;BGY;2020-06-01;2020-06-02;3;2;36;28;610,5275;425,3132;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-06-01;2020-06-03;5;1;52;7;834,2524557;135,0409;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-06-01;2020-06-04;8;5;58;25;773,7573967;328,1682967;0;0;0;0;Sigger;Goldcar/Pulsar
IT;North Italy;BGY;2020-06-01;2020-06-04;1;3;4;24;66,3607;289,4967;0;0;0;0;Sigger;InterRent
IT;North Italy;BGY;2020-06-01;2020-06-04;1;2;15;15;161,9373;198,576;0;0;0;0;Sigger;Rhodium
